1,(单选题)下列各项中，不属于公司信贷的基本要素的是()。 ,<p>A交易对象 </p><p>B信贷产品 </p><p>C信贷期限 </p><p>D风险控制</p>,4,D,公司信贷的基本要素主要包括交易对象、信贷产品、信贷金额、信贷期限、贷款利率和费率、清偿计 划、担保方式和约束条件等。选项D说法错误。,0,0
3,(判断题)国有控股金融资产管理公司属于金融企业。(),<p>A正确</p><p>B错误</p>,2,B,金融企业是指在中华人民共和国境内依法设立的国有及国有控股商业银行、政策性银行、信托投资公 司、财务公司、城市信用社、农村信用社以及中国银行业监督管理委员会依法监督管理的其他国有及 国有控股金融企业（金融资产管理公司除外）。,0,0
3,(判断题)批量转让是指金融企业对一定规模的不良资产进行组包，定向转让给资产管理公司的行为。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)银行业金融机构应至少每年开展一次绿色信贷的全面评估工作，并向银行业监管机构报送自我评估报 告。(),<p>A正确</p><p>B错误</p>,2,B,银行业金融机构应至少每两年开展一次绿色信贷的全面评估工作，并向银行业监管机构报送自我评估 报告。,0,0
3,(判断题)为弥补非预期损失，贷款要占有一定的经济资本。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)上市金融企业应严格遵守证券交易所有关信息披露的规定，及时充分披露不良资产成因与处置结果等信 息，以强化市场约束机制。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)借款目的主要是指借款用途，一般来说，长期贷款用于长期融资，短期贷款用于短期融资。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)通过计算借款人的各项资产占总资产的比重，分析借款人的资产结构，可以判断出借款人资产分配的合 理性。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)自主支付方式下，贷款发放后应要求借款人定期汇总报告贷款资金支付情况，必要时还应要求借款人提 供与实际支付事项相关的交易资料，通过账户分析、凭证查验、现场调查等方式核查贷款支付情况。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)在对作为抵押物的机器设备进行估价时，只需要考虑的因素是折旧。(),<p>A正确</p><p>B错误</p>,2,B,对于机器设备的估价，主要考虑的因素是无形损耗和折旧，所以本题描述错误。,0,0
3,(判断题)商业银行在与借款人、担保人签订贷款合同文本前，贷款审批人应履行充分告知义务，告知借款人、保 证人等合同签约方式关于合同内容、权利义务、还款方式以及还款过程中应当注意的问题等。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)计算经营活动现金流量净额时，可以利润表为基础，根据资产负债表期初期末的变动数，进行调整。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)对于担保贷款，若抵押物或保证人出现不利变化，商业银行应有相应的担保补充机制。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)商业银行对企业进行信用分析时，使用最为广泛的定量分析系统是5Cs系统。(),<p>A正确</p><p>B错误</p>,2,B,5Cs系统是最为广泛的定性分析系统。,0,0
3,(判断题)净现值率主要用于投资额不等的项目之间的比较，净现值率越大，表明项目单位投资能获得的净现值就 越大，项目的效益就越好。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)通过分析借款人的资金结构，可以计算负债在资金来源中所占的比重，有助于判断借款人偿债能力的强 弱。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
