7,(单选题)（ ）对证券公司、证券投资咨词机构从事证券投资顾问业务实行自律管理。,<p>A中国证券业协会</p><p>B中国证监会</p><p>C国务院</p><p>D期货业协会</p>,4,A,中国证券业协会对证券公司、证券投资咨询机构从事证券投资顾问业务实行自律管理。,0,0
1,(单选题)下列有关家庭生命周期的描述，正确的有（ ）。 Ⅰ.家庭形成期是从结婚到子女婴儿期 Ⅱ.家庭成长期的特征是家庭成员数固定 Ⅲ.家庭成熟期时事业发展和收入达到顶蜂 Ⅳ.家庭衰老期的收入以理财收入或移转性收入为主 Ⅴ.家庭衰老期收入大于支出，储蓄逐步增加,<p>AⅡ.Ⅲ.Ⅴ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,Ⅴ项，养老护理和资产传承是家庭衰老期阶段的核心目标，家庭收入大幅降低，储蓄逐步减少。该阶段建议进一步提升资产安全性。 ,0,0
1,(单选题)现金流是分析的具体内容包括下列各项中的（ ）。 Ⅰ.投资收益分析 Ⅱ.收益质量是分析 Ⅲ.财务弹性分析 Ⅳ.流动性分析,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,B,考查现金流量分析的具体内容。,0,0
1,(单选题)信用风险识别的内容和方法包括（ ）。 Ⅰ.基本信息分析 Ⅱ.财务报表分忻 Ⅲ.财务状况分折 Ⅳ.非财务因表分忻,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅳ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,D,进行信用风险识别，应从以下三方面入手:(1)基本信息分析；(2)财务状况分析；(3)非财务因素分析。,0,0
1,(单选题)移动平均数可以分为（ ）三种。 Ⅰ.算术移动平均线 Ⅱ.几何移动平均线 Ⅲ.加权移动平均线 Ⅳ.指数平滑移动平均线,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅳ</p>,4,C,移动平均数可以分为（ ）三种。 Ⅰ.算术移动平均线 Ⅱ.几何移动平均线 Ⅲ.加权移动平均线 Ⅳ.指数平滑移动平均线,0,0
1,(单选题)已知某公司某年财务数据如下：年初存货69万元，年初流动资产130万元，年末存货62万元，年末流动资产 123万元，营业利润96万元，营业成本304万元，利润总额53万元，净利润37万元，根据上述数据可以计算出 （ ）。 Ⅰ.流动资产周转率为3.2次 Ⅱ.存货周转天数为77.6天 Ⅲ.营业净利润为13.25% Ⅳ.存货周转率为3次,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅡ.Ⅲ</p><p>DⅠ.Ⅳ</p>,4,A,依题意，营业净利润率=净利润/营业收入=37/（96+304）=9.25%，存货周转天数=360/存货周转率=平均存 货*360/营业成本=[（69+62）/2]*360/304=77.6（天），流动资产周转率=营业收入/平均流动资产= （96+304）/[（130+123）/2]=3.2（次），存货周转率=360/存货周转天数=4.6（次）。,0,0
1,(单选题)以下关于监测信用风险的主要指标和计算方法正确的是（ ） Ⅰ.不良贷款率=(次级类贷款+可疑类贷款+损失类贷款）/各项货款100% Ⅱ.贷款损失准备充足率=贷款实际计提准备/货款应提准备100% Ⅲ.逾期货款率=逾期货款余额/贷款总余额100% Ⅳ.不良贷款拨备覆盖率=(次级类贷款+可疑类贷款+损失类贷款）/(一般准备+专项准备+特种准备）,<p>AⅠ.Ⅱ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ</p>,4,D,不良贷款拨备覆盖率=(一般准备+专项准备+特种准备）/ (次级类贷款+可疑类贷款+损失类贷款）。,0,0
1,(单选题)以下关于送红股说法正确的有（ ） Ⅰ.送红股是上市公司按比例无偿向股民赠送一定数额的股票 Ⅱ.沪市所送红股在股权登记日后的第一个交易日一一除权日即可上市流通 Ⅲ.沪市所送红股在股权登记日后第三个交易日上市流通. Ⅳ.深市所送红股在股权登记日后的第一个交易日一一除权日即可上市流通 Ⅴ.深市所送红股在股权登记日后第三个交易日上市流通。,<p>AⅠ.Ⅱ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅴ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅲ.Ⅴ</p>,4,B,送红股是上市公司按比例无偿向股民赠送一定数额的股票.沪市所送红股在股权登记日后的第一个交易日 一一除权日即可上市流通，深市所送红股在股权登记日后第三个交易日上市流通.,0,0
1,(单选题)以下能够对客户风险特征进行分析的指标是（ ）。 Ⅰ.风险偏好 Ⅱ.客户风险承受能力 Ⅲ.风险承受态度 Ⅳ.风险认知度,<p>AⅠ.Ⅳ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,C,客户风险特征可以用客户风险承受能力和风险承受态度两个指标来分析。,0,0
1,(单选题)以下属于遗产规划内容的有（ ）。 Ⅰ.确定遗产继承人和继承份额 Ⅱ.为遗产所有者的供养人提供足够的财务支持 Ⅲ.将遗产转移成本降低到最低水平 Ⅳ.确定遗产所有者的继承人接受这些转移资产的方式 Ⅴ.为遗产提供足够的流动性资产以偿还其债务,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p><p>BⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅴ</p><p>DⅠ.Ⅱ.Ⅳ.Ⅴ</p>,4,A,除Ⅰ.Ⅱ.Ⅲ.Ⅳ.Ⅴ项外，遗产规划的内容还包括①最大限度地为所有者的继承人（受益人）保存遗产；② 确定遗产的清算人等。,0,0
1,(单选题)银行从业人员在实际个人理财业务中，为客户进行投资组合设计时，除了考虑客户风险特征外，还要考虑因 索有（ ）等。 Ⅰ.利率趋势 Ⅱ.当时市场状况 Ⅲ.客户投资目标 Ⅳ.风险偏好,<p>AⅠ.Ⅳ</p><p>BⅡ.Ⅲ</p><p>CⅠ.Ⅱ.Ⅲ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,C,银行从业人员在实际个人理财业务中，为客户进行投资组合设计时，除了考虑客户风险特征外，还要考虑 其他因索，如利率趋势、当时市场状况、客户投资目标等因索。,0,0
1,"(单选题)预计某公司今年末每股收益为2元，每股股息支付率为90%,并且该公司以后每年每股股利将以5%的速度 长。如果某投资者希望内部收益率不低于10%,那么，（ ）。 Ⅰ.他在今年年初购买该公司股票的价格应小于18元 Ⅱ.他在今年年初购买该公司股票的价格应大于38元 Ⅲ.他在今年年初购买该公司股票的价格应不超过36元 Ⅳ.该公司今年年末每股股利为1.8",<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅡ.Ⅳ</p>,4,B,今年年末的每股股利=2*90%=1.8(元）；投资者希里内部收益率不低于10%，则其在今年年初购买股票的 价格应该不超过:1.8/(10%-5%)=36(元）．,0,0
1,(单选题)在供给曲线不变的情况下，需求的变动将引起（ ）。 Ⅰ.均衡价格同方向变动 Ⅱ.均衡价格反方向变动 Ⅲ.均衡数是同方向变动 Ⅳ.均衡数是反方向变动 Ⅴ.供给同方向变动,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅢ.Ⅳ.Ⅴ</p><p>CⅠ.Ⅲ</p><p>DⅣ.Ⅴ</p>,4,C,在供给不变的情况下，需求增加使需求曲线向右平移，从而使得均衡价格均衡数量增加；需求减少需求使 需求曲线向左平移，从而使得均衡价格和均衡数量减少；所以需求的变动方向将引起均衡价格和均衡数量 同方向的变动。,0,0
1,(单选题)在进行投资规划时，对投资组合的管理分为（ ）。 Ⅰ.资金的筹集 Ⅱ.进行基本分析和技术分析 Ⅲ.评价投资组合的业绩 Ⅳ.根据环境的变化对投资组合的修正,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ</p><p>CⅢ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,C,管理投资组合，包括评价投资组合的业绩和根据环境的变化对投资组合进行修正。,0,0
1,(单选题)在投证券资顾问业务的流程中，了解客户情况，评估客户的风承受能力，为客户选择适当的投资顾问服务或 产品，告知客户（ ），由客户自主选择是否签约。 Ⅰ.服务内容 Ⅱ.服务方式 Ⅲ.收费 Ⅳ.风险情况,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,了解客户情况，评估客户的风险承受能力，为客户选择适当的投资顾问服务或产品，告知客户服务内容、 方式、收费以及风险情况，客户目主选择是否签约。,0,0
1,(单选题)债券不能收回投资的风险有（ ）。 Ⅰ.流通市场风险 Ⅱ.政策风险 Ⅲ.债务人不履行债务 Ⅳ.价格风险,<p>AⅠ.Ⅱ</p><p>BⅡ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅢ.Ⅳ</p>,4,C,债券不能收回投资的风险有两种情况： 1.债务人不履行债务，即债务人不能按时足额按约定的利率支付利息或者偿还本金。 2.流通市场风险，即债券在市场上转让时因价格下跌而承受损失。,0,0
1,(单选题)证券产品买进时机选择的策略（ ）。 Ⅰ.谷底买进战略 Ⅱ.高价买进战略 Ⅲ.重大利多因素正在酝酿时买进 Ⅳ.不确切的传言造成非理性下跌时买进 Ⅴ.低价买入策略,<p>AⅠ.Ⅱ.Ⅴ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,C,l.谷底买进战略，股价跌落谷底，而不容易回升时买进，这是股票投资的良机； 2.高价买进战略，高价买进战略是短期投资的一项策略。高价买进的战略若要成功，须具备三个条件：（1)具有良好的展望股类；（2)行情看涨；（3)选择公司业绩良好的股类。 3.其他买进策略要点 (1)重大利多因索正在酝酿时买进；(2)不确切的传言造成非理性下跌时买进；(3)总体经济环境因素逐渐趋 向有利的时候或政府正在拟定重大的激励措施时买进。 ,0,0
1,(单选题)证券服务机构为证券的（ ）等证券业务活动制作、出具审计报告、资产评估报告、财务顾问报告、资信评级 报告或者法律意见书等文件。应当勤勉尽责.对所制作、出具的文件内容的真实性、准确性、完整性进行核查 和验证。 Ⅰ.发行 Ⅱ.上市 Ⅲ.流通 Ⅳ.交易,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,B,证券服务机构为证券的发行、上市、交易等证券业务活动制作、出具审计报告、资产评估报告、财务顾问 报告、资信评级报告或者法津意见书等文件。应当勤勉尽责，对所制作、出具的文件内容的真实性、准确 性、完整性进行核查和验证。,0,0
1,(单选题)证券公司、证券投资咨询机构开展证券投资顾问业务，向客户提供投资建议的（ ）等信息，应当以书面或者 电子文件形式予以记录保存。 Ⅰ.时间 Ⅱ.内容 Ⅲ.方式 Ⅳ.依据,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,证券公司、证券投资咨询机构应当对证券投资顾问业务推广、协议签订、服务提供、客户回访、投诉处理 等环节实行留痕管理。向客户提供投资建议的时间、内容、方式、依据等信息，应当以书面或者电子文件 形式予以记录保存。,0,0
1,(单选题)证券公司、证券投资咨询机构应当对证券投资顾问（ ）等环节实行留痕管理. Ⅰ.业务推广 Ⅱ.协议签订 Ⅲ.服务提供 Ⅳ.投诉处理,<p>AⅠ.Ⅱ.Ⅳ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,证券公司、证券投资咨询机构应当对证券投资顾问业务推广、协议签订、服务提供、客户回访、投诉处理 等环节实行留痕管理。,0,0
1,(单选题)证券公司的主要职能部门包括（ ）。 Ⅰ.经纪管理总部 Ⅱ.证券营业部 Ⅲ.投资顾问部 Ⅳ.人力资源部,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅳ</p>,4,A,证券公司各主要职能部门有：经纪管理总部、证券营业部、法律合规部、人力资源部、信息技术部、投资 顾问部。,0,0
1,(单选题)证券公司人力资源部的主要职能包括（ ）。 I.负责投资顾问的人事管理 Ⅱ.负责投资顾问的资格申报 Ⅲ.负责投资顾问的注册登记 Ⅳ.负责投资顾问的招聘,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅳ</p>,4,A,人力资源部负责投资顾问的人事管理、资格申报和注册登记等相关事宜。,0,0
